,ECG_peaks
0,0.0
1,0.6610021591186523
2,1.3280041217803955
3,2.0120060443878174
4,2.7030081748962402
5,3.394010305404663
6,4.079012393951416
7,4.74701452255249
8,5.4050164222717285
9,6.050018310546875
10,6.705020427703857
11,7.354022264480591
12,7.973024129867554
13,8.61202621459961
14,9.297028303146362
15,10.007030248641968
16,10.724032402038574
17,11.434034585952759
18,12.132036685943604
19,12.833038806915283
20,13.52004098892212
21,14.194042921066284
22,14.852045059204102
23,15.509047031402588
24,16.179049015045166
25,16.869051218032837
26,17.56005311012268
27,18.259055376052856
28,18.955057382583618
29,19.641059398651123
30,20.318061590194702
31,20.996063709259033
32,21.67206573486328
33,22.298067569732666
34,22.896069288253784
35,23.497071266174316
36,24.090072870254517
37,24.693074703216553
38,25.28507661819458
39,25.856078386306763
40,26.4300799369812
41,27.021081924438477
42,27.624083757400513
43,28.237085580825806
44,28.86808753013611
45,29.517089366912842
46,30.191091537475586
47,30.863093376159668
48,31.54809546470642
49,32.24309754371643
50,32.95209980010986
51,33.65210199356079
52,34.35110402107239
53,35.04710602760315
54,35.73510813713074
55,36.40411019325256
56,37.05411219596863
57,37.65511393547058
58,38.24711585044861
59,38.85411763191223
60,39.48711943626404
61,40.15812158584595
62,40.85612368583679
63,41.578125953674316
64,42.31012797355652
65,43.046130418777466
66,43.777132511138916
67,44.50613474845886
68,45.22213697433472
69,45.91713905334473
70,46.60114097595215
71,47.2841432094574
72,47.96714520454407
73,48.67714738845825
74,49.40114951133728
75,50.15615177154541
76,50.92415404319763
77,51.68315649032593
78,52.4501588344574
79,53.21916103363037
80,53.96716332435608
81,54.68516564369202
82,55.35916757583618
83,56.00116944313049
84,56.62117147445679
85,57.249173402786255
86,57.897175312042236
87,58.56517720222473
88,59.22517919540405
89,59.892181396484375
90,60.581183433532715
91,61.31018567085266
92,62.031187772750854
93,62.74218988418579
94,63.44119191169739
95,64.1341941356659
96,64.83419632911682
97,65.53819847106934
98,66.23920059204102
99,66.93820261955261
100,67.63120460510254
101,68.32020688056946
102,69.01920890808105
103,69.71421098709106
104,70.41121315956116
105,71.11421513557434
106,71.8172173500061
107,72.50921940803528
108,73.18022155761719
109,73.83222341537476
110,74.48522543907166
111,75.13622736930847
112,75.80922937393188
113,76.47923159599304
114,77.14923357963562
115,77.83423566818237
116,78.51923775672913
117,79.19623970985413
118,79.87824177742004
119,80.5502438545227
120,81.18124580383301
121,81.79524755477905
122,82.40824937820435
123,83.0312511920929
124,83.65525317192078
125,84.30525517463684
126,84.98125720024109
127,85.6852593421936
128,86.39626145362854
129,87.08726358413696
130,87.73126554489136
131,88.34126734733582
132,88.9522693157196
133,89.57527112960815
134,90.21727299690247
135,90.88327503204346
136,91.56127715110779
137,92.20727896690369
138,92.82628083229065
139,93.42428278923035
140,94.01328444480896
141,94.634286403656
142,95.27228832244873
143,95.91029024124146
144,96.54429221153259
145,97.17129397392273
146,97.78229594230652
147,98.38029766082764
148,98.966299533844
149,99.53630113601685
150,100.09230303764343
151,100.64130449295044
152,101.19230628013611
153,101.75930786132812
154,102.36730980873108
155,103.00631165504456
156,103.66431379318237
157,104.33231568336487
158,104.99931788444519
159,105.67631983757019
160,106.34132194519043
161,106.98832368850708
162,107.61732578277588
163,108.24132752418518
164,108.84332942962646
165,109.43133115768433
166,110.02933287620544
167,110.6463348865509
168,111.26433682441711
169,111.88333868980408
170,112.50034046173096
171,113.12934231758118
172,113.78134441375732
173,114.4423463344574
174,115.12234830856323
175,115.80635046958923
176,116.48235249519348
177,117.16535449028015
178,117.83635663986206
179,118.52135872840881
180,119.21636080741882
181,119.92736291885376
182,120.61136507987976
183,121.24936699867249
184,121.84036874771118
185,122.40637040138245
186,122.97737216949463
187,123.56237387657166
188,124.16537570953369
189,124.78237771987915
190,125.41737961769104
191,126.05138158798218
192,126.67738342285156
193,127.29838514328003
194,127.924387216568
195,128.55938911437988
196,129.17839097976685
197,129.8143928050995
198,130.46039485931396
199,131.0853967666626
200,131.7053985595703
201,132.30340027809143
202,132.88340210914612
203,133.4504039287567
204,134.01540565490723
205,134.56740713119507
206,135.11040878295898
207,135.64441061019897
208,136.17141199111938
209,136.6944136619568
210,137.20941519737244
211,137.71741676330566
212,138.21941828727722
213,138.71641969680786
214,139.20842123031616
215,139.70242285728455
216,140.19442415237427
217,140.6894257068634
218,141.1814272403717
219,141.67242884635925
220,142.1604301929474
221,142.64743161201477
222,143.13843321800232
223,143.62743473052979
224,144.16443634033203
225,144.60743761062622
226,145.09143900871277
227,145.57144045829773
228,146.0514419078827
229,146.53244352340698
230,147.01644492149353
231,147.4964463710785
232,147.9774477481842
233,148.45444917678833
234,148.92945075035095
235,149.40145206451416
236,149.87345361709595
237,150.3464550971985
238,150.82145643234253
239,151.3064579963684
240,151.80145931243896
241,152.3074610233307
242,152.821462392807
243,153.35546398162842
244,153.9064657688141
245,154.4514675140381
246,154.98946905136108
247,155.51747059822083
248,156.03647232055664
249,156.54747366905212
250,157.05547523498535
251,157.56447672843933
252,158.0754783153534
253,158.5944800376892
254,159.11948156356812
255,159.65648317337036
256,160.19948482513428
257,160.74948644638062
258,161.30148816108704
259,161.85748982429504
260,162.41749143600464
261,162.9774932861328
262,163.52949476242065
263,164.07049655914307
264,164.6094982624054
265,165.15349984169006
266,165.7145013809204
267,166.2835032939911
268,166.86850500106812
269,167.45150685310364
270,168.030508518219
271,168.6215102672577
272,169.1905119419098
273,169.7445137500763
274,170.29751539230347
275,170.8565170764923
276,171.41251873970032
277,171.97852039337158
278,172.54552221298218
279,173.11552381515503
280,173.6685254573822
281,174.20752716064453
282,174.76152896881104
283,175.35453057289124
284,175.97053241729736
285,176.60653448104858
286,177.23853635787964
287,177.8465383052826
288,178.44354009628296
289,179.03054189682007
290,179.6045434474945
291,180.1825451850891
292,180.77854704856873
293,181.40954899787903
294,182.06355094909668
295,182.72255301475525
296,183.37455487251282
297,183.99255681037903
298,184.59255862236023
299,185.19956040382385
300,185.8295624256134
301,186.45856428146362
302,187.09456610679626
303,187.74456810951233
304,188.38357019424438
305,188.99157190322876
306,189.60257387161255
307,190.2075755596161
308,190.82457756996155
309,191.45157933235168
310,192.08158135414124
311,192.71458315849304
312,193.37158513069153
313,194.03158712387085
314,194.67958903312683
315,195.32259106636047
316,195.97559309005737
317,196.61959505081177
318,197.22359681129456
319,197.8315987586975
320,198.45460057258606
321,199.1036024093628
322,199.76260447502136
323,200.4276065826416
324,201.1026086807251
325,201.7886106967926
326,202.46161270141602
327,203.13261461257935
328,203.81061673164368
329,204.4796187877655
330,205.1196208000183
331,205.77062273025513
332,206.4116246700287
333,207.05062651634216
334,207.6626284122467
335,208.2956302165985
336,208.9466323852539
337,209.5946342945099
338,210.24363613128662
339,210.90563821792603
340,211.57164025306702
341,212.219642162323
342,212.8906443119049
343,213.54664611816406
344,214.17064809799194
345,214.77265000343323
346,215.3806517124176
347,216.0006537437439
348,216.6136555671692
349,217.23165726661682
350,217.86165928840637
351,218.48566126823425
352,219.10266304016113
353,219.7106649875641
354,220.32366681098938
355,220.94266867637634
356,221.56667041778564
357,222.1926724910736
358,222.81967425346375
359,223.42567610740662
360,224.0166778564453
361,224.6096796989441
362,225.18068146705627
363,225.73868322372437
364,226.2976849079132
365,226.87168645858765
366,227.44368815422058
367,228.02368998527527
368,228.6156919002533
369,229.2086935043335
370,229.80069541931152
371,230.37669706344604
372,230.9626989364624
373,231.54670071601868
374,232.12470245361328
375,232.7187042236328
376,233.33770608901978
377,233.9867081642151
378,234.6417100429535
379,235.27371191978455
380,235.93171405792236
381,236.57271599769592
382,237.1987178325653
383,237.82871961593628
384,238.46072149276733
385,239.07272338867188
386,239.6867253780365
387,240.2997272014618
388,240.93672919273376
389,241.59773111343384
390,242.3137333393097
391,243.04973554611206
392,243.75073766708374
393,244.42373967170715
394,245.09374165534973
395,245.74574375152588
396,246.39274549484253
397,247.04174757003784
398,247.6827495098114
399,248.30675148963928
400,248.95175337791443
401,249.60775542259216
402,250.24875736236572
403,250.88675928115845
404,251.53876113891602
405,252.1827630996704
406,252.82776498794556
407,253.4597671031952
408,254.0887689590454
409,254.69977068901062
410,255.29577255249023
411,255.87177419662476
412,256.45177602767944
413,257.06477785110474
414,257.7017798423767
415,258.34478187561035
416,258.998783826828
417,259.66578578948975
418,260.3327877521515
419,260.9947898387909
420,261.6367917060852
421,262.2607936859131
422,262.8767955303192
423,263.4917974472046
424,264.10879921913147
425,264.7298011779785
426,265.3428030014038
427,265.9488048553467
428,266.5688066482544
429,267.1868085861206
430,267.8038103580475
431,268.4258122444153
432,269.04981422424316
433,269.68081617355347
434,270.2918179035187
435,270.8988196849823
436,271.50482153892517
437,272.10682344436646
438,272.7048251628876
439,273.31782698631287
440,273.93782901763916
441,274.5608308315277
442,275.191832780838
443,275.8338346481323
444,276.4868366718292
445,277.13383865356445
446,277.7608404159546
447,278.38184237480164
448,278.99084424972534
449,279.58884596824646
450,280.17084789276123
451,280.74484944343567
452,281.31785130500793
453,281.90085315704346
454,282.50685477256775
455,283.07785654067993
456,283.66285848617554
457,284.2668602466583
458,284.87186193466187
459,285.4658639431
460,286.0398654937744
461,286.60586738586426
462,287.1718690395355
463,287.7428708076477
464,288.33087253570557
465,288.91487431526184
466,289.5028760433197
467,290.0958778858185
468,290.69687962532043
469,291.3008813858032
470,291.9028832912445
471,292.49488520622253
472,293.0778868198395
473,293.65288853645325
474,294.23289036750793
475,294.8208920955658
476,295.40889382362366
477,295.9858956336975
478,296.5638973712921
479,297.15989923477173
480,297.7609009742737
481,298.36490297317505
482,298.96890473365784
483,299.5699064731598
484,300.1769082546234
485,300.7939102649689
486,301.4249122142792
487,302.0629141330719
488,302.69891595840454
489,303.3349177837372
490,303.95891976356506
491,304.56492161750793
492,305.1669235229492
493,305.74292516708374
494,306.2929267883301
495,306.8379285335541
496,307.37993025779724
497,307.9209318161011
498,308.44493341445923
499,308.9669349193573
500,309.4939365386963
501,310.02893805503845
502,310.57793974876404
503,311.11394143104553
504,311.6409430503845
505,312.15794467926025
506,312.6749460697174
507,313.194947719574
508,313.7269494533539
509,314.26595091819763
510,314.7969524860382
511,315.3569543361664
512,315.9369559288025
513,316.5419578552246
514,317.15195965766907
515,317.76496148109436
516,318.38896346092224
517,319.00896525382996
518,319.6129672527313
519,320.185968875885
520,320.73797059059143
521,321.28097224235535
522,321.80997371673584
523,322.33997535705566
524,322.8729770183563
525,323.4129786491394
526,323.94598031044006
527,324.4699819087982
528,324.9769833087921
529,325.4879848957062
530,325.99898648262024
531,326.52698802948
532,327.0629897117615
533,327.5819911956787
534,328.10399293899536
535,328.6319944858551
536,329.16399598121643
537,329.70499777793884
538,330.23399925231934
539,330.749000787735
540,331.26200246810913
541,331.776004076004
542,332.29500555992126
543,332.82400703430176
544,333.35800886154175
545,333.9020104408264
546,334.451012134552
547,335.00101375579834
548,335.54601526260376
549,336.0740170478821
550,336.59101843833923
551,337.10802006721497
552,337.6210217475891
553,338.12702322006226
554,338.63202476501465
555,339.1400263309479
556,339.65802788734436
557,340.184029340744
558,340.72103095054626
559,341.25903272628784
560,341.8050343990326
561,342.3560359477997
562,342.90903759002686
563,343.46503925323486
564,344.0240409374237
565,344.5890426635742
566,345.1620445251465
567,345.7450461387634
568,346.3360481262207
569,346.93204975128174
570,347.49505162239075
571,348.0390532016754
572,348.58405470848083
573,349.1180565357208
574,349.6470580101013
575,350.191059589386
576,350.75506138801575
577,351.3230631351471
578,351.89106488227844
579,352.4550664424896
580,353.0280683040619
581,353.61106991767883
582,354.1950716972351
583,354.7420735359192
584,355.28207516670227
585,355.82607674598694
586,356.36607837677
587,356.9130799770355
588,357.4790816307068
589,358.06908345222473
590,358.67008543014526
591,359.26308703422546
592,359.8510890007019
593,360.4440906047821
594,361.0420925617218
595,361.6510944366455
596,362.272096157074
597,362.9030981063843
598,363.5320999622345
599,364.15810203552246
600,364.7891037464142
601,365.411105632782
602,366.0341076850891
603,366.6551094055176
604,367.27211141586304
605,367.909113407135
606,368.5551152229309
607,369.22011733055115
608,369.8901193141937
609,370.566121339798
610,371.24512338638306
611,371.92012548446655
612,372.5761275291443
613,373.2161293029785
614,373.84313130378723
615,374.4711332321167
616,375.09913516044617
617,375.73813700675964
618,376.3811390399933
619,377.0181407928467
620,377.65714287757874
621,378.2961447238922
622,378.90814661979675
623,379.5201485157013
624,380.1551504135132
625,380.8011522293091
626,381.4701542854309
627,382.1411564350128
628,382.81415843963623
629,383.46916031837463
630,384.09216237068176
631,384.7121641635895
632,385.34416604042053
633,385.9961678981781
634,386.65717005729675
635,387.3351721763611
636,387.98017406463623
637,388.6211760044098
638,389.22917771339417
639,389.8161795139313
640,390.3861813545227
641,390.94318294525146
642,391.4981846809387
643,392.0621864795685
644,392.63918805122375
645,393.22818994522095
646,393.83219170570374
647,394.45219349861145
648,395.0971956253052
649,395.7681975364685
650,396.44219970703125
651,397.1112017631531
652,397.75020360946655
653,398.39220547676086
654,399.04720759391785
655,399.73120951652527
656,400.43421173095703
657,401.13821387290955
658,401.84821605682373
659,402.5482180118561
660,403.23822021484375
661,403.90622210502625
662,404.5762243270874
663,405.25422620773315
664,405.95822834968567
665,406.65923047065735
666,407.36723279953003
667,408.08623480796814
668,408.8282370567322
669,409.5372393131256
670,410.2382414340973
671,410.94324350357056
672,411.66224575042725
673,412.35924768447876
674,413.02724981307983
675,413.6922519207001
676,414.3582537174225
677,415.0382559299469
678,415.68525791168213
679,416.34325981140137
680,417.0192618370056
681,417.7212641239166
682,418.39426612854004
683,419.0862681865692
684,419.7822701931
685,420.4882724285126
686,421.18527460098267
687,421.85727643966675
688,422.52127861976624
689,423.1872806549072
690,423.85428261756897
691,424.4942843914032
692,425.09828639030457
693,425.67528796195984
694,426.24528980255127
695,426.8462915420532
696,427.49129366874695
697,428.15929555892944
698,428.8312976360321
699,429.50029969215393
700,430.16230154037476
701,430.80830359458923
702,431.4473054409027
703,432.0873074531555
704,432.73930954933167
705,433.399311542511
706,434.0353133678436
707,434.6703152656555
708,435.31731724739075
709,435.9913191795349
710,436.68932151794434
711,437.37532353401184
712,438.05232548713684
713,438.7283275127411
714,439.39132952690125
715,440.0433316230774
716,440.69733357429504
717,441.36133551597595
718,442.0283374786377
719,442.6863396167755
720,443.3593416213989
721,444.04834365844727
722,444.7483458518982
723,445.4383478164673
724,446.11934995651245
725,446.79235196113586
726,447.42735385894775
727,448.0173556804657
728,448.6213574409485
729,449.2653594017029
730,449.91336131095886
731,450.5733633041382
732,451.25036549568176
733,451.96936774253845
734,452.66436982154846
735,453.3623719215393
736,454.05837392807007
737,454.7533760070801
738,455.4113781452179
739,456.0623800754547
740,456.7193820476532
741,457.39738416671753
742,458.0913860797882
743,458.7843883037567
744,459.49739050865173
745,460.23939275741577
746,460.96939492225647
747,461.6543970108032
748,462.32139897346497
749,462.97840094566345
750,463.6614029407501
751,464.3364050388336
752,464.9774069786072
753,465.6194088459015
754,466.2974109649658
755,467.00741314888
756,467.7284152507782
757,468.4504175186157
758,469.17241978645325
759,469.8884217739105
760,470.57742404937744
761,471.24142599105835
762,471.91642808914185
763,472.59843015670776
764,473.285432100296
765,473.9664342403412
766,474.6744363307953
767,475.40643858909607
768,476.1524407863617
769,476.86344289779663
770,477.5614449977875
771,478.24044704437256
772,478.9184491634369
773,479.58345127105713
774,480.24345326423645
775,480.9144551753998
776,481.60245728492737
777,482.30545949935913
778,482.9924614429474
779,483.68646359443665
780,484.39946579933167
781,485.11346793174744
782,485.801470041275
783,486.49947214126587
784,487.1924741268158
785,487.88847637176514
786,488.5624783039093
787,489.24348044395447
788,489.92448258399963
789,490.60848450660706
790,491.27848649024963
791,491.90348839759827
792,492.54749035835266
793,493.207492351532
794,493.89749455451965
795,494.6284966468811
796,495.35949897766113
797,496.086501121521
798,496.81350326538086
799,497.49250531196594
800,498.1485073566437
801,498.779509305954
802,499.3755111694336
803,499.95451283454895
804,500.5265145301819
805,501.1085162162781
806,501.7225182056427
807,502.37452006340027
808,503.06252217292786
809,503.7785243988037
810,504.48952651023865
811,505.18052864074707
812,505.8535306453705
813,506.5205326080322
814,507.1815347671509
815,507.8455367088318
816,508.5165386199951
817,509.2285408973694
818,509.93854308128357
819,510.6495451927185
820,511.36954736709595
821,512.1095495223999
822,512.8375518321991
823,513.5505540370941
824,514.2715561389923
825,514.9915583133698
826,515.696560382843
827,516.3865625858307
828,517.08056473732
829,517.7795667648315
830,518.499568939209
831,519.2355711460114
832,519.9775733947754
833,520.7405757904053
834,521.4845778942108
835,522.2085802555084
836,522.9275822639465
837,523.6345844268799
838,524.3235864639282
839,524.997588634491
840,525.6755907535553
841,526.3725926876068
842,527.0915949344635
843,527.813597202301
844,528.5345993041992
845,529.2526013851166
846,529.96160364151
847,530.6576056480408
848,531.3436079025269
849,532.0106098651886
850,532.6696119308472
851,533.349613904953
852,534.0456159114838
853,534.7586181163788
854,535.4756202697754
855,536.1966226100922
