,ECG_peaks
0,0.0
1,0.7200026512145996
2,1.4410054683685303
3,2.171008348464966
4,2.919011354446411
5,3.694014310836792
6,4.476017475128174
7,5.279020547866821
8,6.062023639678955
9,6.896026849746704
10,7.738030195236206
11,8.571033477783203
12,9.397036790847778
13,10.212039947509766
14,11.009042978286743
15,11.780045986175537
16,12.554049015045166
17,13.320052146911621
18,14.059054851531982
19,14.793057918548584
20,15.52906060218811
21,16.313063859939575
22,17.105066776275635
23,17.88806986808777
24,18.701073169708252
25,19.45707607269287
26,20.179078817367554
27,20.91008186340332
28,21.614084482192993
29,22.336087465286255
30,23.085090398788452
31,23.845093250274658
32,24.606096267700195
33,25.345099210739136
34,26.06110191345215
35,26.769104719161987
36,27.442107439041138
37,28.07910990715027
38,28.725112438201904
39,29.405115127563477
40,30.108117818832397
41,30.823120594024658
42,31.576123476028442
43,32.36212658882141
44,33.15912961959839
45,33.94713282585144
46,34.70413565635681
47,35.469138860702515
48,36.21014165878296
49,36.92514443397522
50,37.64014720916748
51,38.34214997291565
52,39.0461528301239
53,39.74815559387207
54,40.471158266067505
55,41.21916127204895
56,41.98716425895691
57,42.778167486190796
58,43.58017039299011
59,44.39617371559143
60,45.18817687034607
61,45.960179805755615
62,46.71918272972107
63,47.45918560028076
64,48.188188552856445
65,48.90519142150879
66,49.647194147109985
67,50.40219712257385
68,51.16220021247864
69,51.91220307350159
70,52.68720626831055
71,53.4702091217041
72,54.247212171554565
73,55.021215200424194
74,55.778218269348145
75,56.53622126579285
76,57.28322410583496
77,58.01622700691223
78,58.739229917526245
79,59.44323253631592
80,60.14623546600342
81,60.817238092422485
82,61.47224044799805
83,62.15924334526062
84,62.853245973587036
85,63.54024863243103
86,64.21925139427185
87,64.91925406455994
88,65.62725687026978
89,66.35125970840454
90,67.07726240158081
91,67.8062653541565
92,68.55026817321777
93,69.28727102279663
94,70.01027393341064
95,70.73127675056458
96,71.45927953720093
97,72.1992826461792
98,72.94828534126282
99,73.69028830528259
100,74.42329120635986
101,75.13329410552979
102,75.84629678726196
103,76.56429958343506
104,77.29230237007141
105,78.03830528259277
106,78.82430839538574
107,79.64131164550781
108,80.38931465148926
109,81.06431722640991
110,81.80932021141052
111,82.5223228931427
112,83.24732565879822
113,83.989328622818
114,84.74133157730103
115,85.46533441543579
116,86.12733697891235
117,86.83833980560303
118,87.56934261322021
119,88.27934551239014
120,88.92834806442261
121,89.56535053253174
122,90.23535323143005
123,90.90635585784912
124,91.58535838127136
125,92.24436092376709
126,92.88736343383789
127,93.58136630058289
128,94.26936888694763
129,94.95937156677246
130,95.63437414169312
131,96.28737688064575
132,96.93437933921814
133,97.5343816280365
134,98.12638401985168
135,98.71938633918762
136,99.30938863754272
137,99.88939094543457
138,100.47039318084717
139,101.04339551925659
140,101.61239767074585
141,102.17739987373352
142,102.73640203475952
143,103.29040431976318
144,103.83940625190735
145,104.38740849494934
146,104.92841053009033
147,105.46741271018982
148,106.00441479682922
149,106.54041695594788
150,107.07441902160645
151,107.60442113876343
152,108.13942313194275
153,108.67342519760132
154,109.20942735671997
155,109.7474296092987
156,110.28543162345886
157,110.83143377304077
158,111.39143586158752
159,111.95143818855286
160,112.49844026565552
161,113.08044242858887
162,113.75344514846802
163,114.44344782829285
164,115.14645051956177
165,115.82545328140259
166,116.49045586585999
167,117.15645837783813
168,117.83146119117737
169,118.48946380615234
170,119.11846613883972
171,119.72746849060059
172,120.31947088241577
173,120.90447306632996
174,121.49247550964355
175,122.09247779846191
176,122.71148014068604
177,123.34048271179199
178,123.97648525238037
179,124.62848782539368
180,125.29249024391174
181,125.9614930152893
182,126.64349555969238
183,127.32649827003479
184,128.01150107383728
185,128.69150352478027
186,129.34250617027283
187,129.97450876235962
188,130.64951133728027
189,131.3395140171051
190,132.01851677894592
191,132.67951917648315
192,133.33652186393738
193,134.0305244922638
194,134.73752737045288
195,135.4625301361084
196,136.00453233718872
197,136.85553550720215
198,137.53353834152222
199,138.2115409374237
200,138.88654351234436
201,139.5725462436676
202,140.2725489139557
203,140.9955518245697
204,141.73455476760864
205,142.48555755615234
206,143.23656058311462
207,143.9785635471344
208,144.71156644821167
209,145.4165689945221
210,146.10457181930542
211,146.77657437324524
212,147.44257712364197
213,148.1015796661377
214,148.76758217811584
215,149.4365849494934
216,150.11758756637573
217,150.81459021568298
218,151.52759313583374
219,152.26159596443176
220,152.95459866523743
221,153.6386013031006
222,154.35560417175293
223,155.0776069164276
224,155.79860973358154
225,156.49961256980896
226,157.17061519622803
227,157.84261775016785
228,158.51162028312683
229,159.18562293052673
230,159.88262581825256
231,160.61162853240967
232,161.3546314239502
233,162.10263442993164
234,162.83163738250732
235,163.54563999176025
236,164.26164293289185
237,164.97264575958252
238,165.68064832687378
239,166.38265109062195
240,167.0756537914276
241,167.75765657424927
242,168.43765926361084
243,169.1106617450714
244,169.77966451644897
245,170.4516670703888
246,171.13066983222961
247,171.81567239761353
248,172.5046751499176
249,173.2006778717041
250,173.892680644989
251,174.58468317985535
252,175.27868604660034
253,175.971688747406
254,176.66669154167175
255,177.36169409751892
256,178.0596969127655
257,178.77069973945618
258,179.4937024116516
259,180.22370529174805
260,180.95370817184448
261,181.6767110824585
262,182.38971376419067
263,183.1017165184021
264,183.80771946907043
265,184.49772214889526
266,185.18572473526
267,185.8707275390625
268,186.55873012542725
269,187.2317328453064
270,187.89573526382446
271,188.5617380142212
272,189.2377405166626
273,189.89974331855774
274,190.56774592399597
275,191.22474837303162
276,191.87975096702576
277,192.53575348854065
278,193.1867561340332
279,193.83675861358643
280,194.48676109313965
281,195.12676358222961
282,195.75776624679565
283,196.3837685585022
284,197.00677108764648
285,197.6257734298706
286,198.2397758960724
287,198.8477783203125
288,199.45478057861328
289,200.0587830543518
290,200.6507852077484
291,201.23278760910034
292,201.79578971862793
293,202.34879183769226
294,202.897794008255
295,203.44079613685608
296,203.98479843139648
297,204.53680062294006
298,205.0988028049469
299,205.67480492591858
300,206.27480721473694
301,206.8998098373413
302,207.5448122024536
303,208.21981501579285
304,208.89981770515442
305,209.59782028198242
306,210.28182291984558
307,210.9478256702423
308,211.59882807731628
309,212.28383088111877
310,212.98183345794678
311,213.6738362312317
312,214.34483885765076
313,215.03584170341492
314,215.75184440612793
315,216.45684719085693
316,217.18784999847412
317,217.92185282707214
318,218.647855758667
319,219.3748586177826
320,220.08986139297485
321,220.81686425209045
322,221.53886699676514
323,222.24786972999573
324,222.96887254714966
325,223.68787550926208
326,224.40887832641602
327,225.13888120651245
328,225.87488412857056
329,226.60888695716858
330,227.31788969039917
331,228.05489253997803
332,228.77789545059204
333,229.51589822769165
334,230.27090120315552
335,231.03690433502197
336,231.80790734291077
337,232.5729103088379
338,233.32791328430176
339,234.08991622924805
340,234.84591913223267
341,235.59992218017578
342,236.35092496871948
343,237.09492802619934
344,237.83593082427979
345,238.5809338092804
346,239.33393669128418
347,240.0859396457672
348,240.82194256782532
349,241.5399453639984
350,242.28994822502136
351,243.05295133590698
352,243.8219542503357
353,244.58195734024048
354,245.34296011924744
355,246.1179633140564
356,246.87696623802185
357,247.6139690876007
358,248.34397196769714
359,249.0769748687744
360,249.8169777393341
361,250.5679807662964
362,251.29898357391357
363,252.03698635101318
364,252.79498934745789
365,253.56099247932434
366,254.31699538230896
367,255.0709981918335
368,255.83300137519836
369,256.59300422668457
370,257.3560073375702
371,258.1140103340149
372,258.85101318359375
373,259.5990159511566
374,260.3370189666748
375,261.0570216178894
376,261.8060245513916
377,262.5640275478363
378,263.311030626297
379,264.06603360176086
380,264.8380365371704
381,265.60603952407837
382,266.3600425720215
383,267.114045381546
384,267.8730483055115
385,268.62405133247375
386,269.37505435943604
387,270.1080572605133
388,270.8550601005554
389,271.6040630340576
390,272.3480658531189
391,273.1110689640045
392,273.8780720233917
393,274.6460750102997
394,275.4090778827667
395,276.17008090019226
396,276.94308400154114
397,277.7060868740082
398,278.4670898914337
399,279.22109293937683
400,279.97209572792053
401,280.69709849357605
402,281.44010162353516
403,282.1981043815613
404,282.9411072731018
405,283.6861102581024
406,284.45611333847046
407,285.21811628341675
408,285.9601192474365
409,286.70812225341797
410,287.46312499046326
411,288.22112798690796
412,288.962131023407
413,289.7161338329315
414,290.4721369743347
415,291.23713994026184
416,291.9761426448822
417,292.72414565086365
418,293.4671485424042
419,294.21315145492554
420,294.95815443992615
421,295.72715735435486
422,296.50316047668457
423,297.2791635990143
424,298.0461664199829
425,298.79016947746277
426,299.5581724643707
427,300.3291754722595
428,301.10117840766907
429,301.8551814556122
430,302.6171844005585
431,303.3821873664856
432,304.1381902694702
433,304.862193107605
434,305.62219619750977
435,306.3871991634369
436,307.1712021827698
437,307.9472053050995
438,308.7072081565857
439,309.48621129989624
440,310.2612142562866
441,311.00921726226807
442,311.7812201976776
443,312.54722332954407
444,313.3232262134552
445,314.0722291469574
446,314.85823225975037
447,315.63823533058167
448,316.41523838043213
449,317.18024134635925
450,317.9572443962097
451,318.737247467041
452,319.52025055885315
453,320.27625346183777
454,321.02925658226013
455,321.78325939178467
456,322.54126238822937
457,323.2802653312683
458,324.04526829719543
459,324.81427121162415
460,325.57727432250977
461,326.31727719306946
462,327.0852801799774
463,327.8562831878662
464,328.6142861843109
465,329.36228919029236
466,330.1252920627594
467,330.8922951221466
468,331.6502981185913
469,332.408301115036
470,333.17630410194397
471,333.94730710983276
472,334.7013099193573
473,335.4283127784729
474,336.1883158683777
475,336.93831872940063
476,337.6953217983246
477,338.44332456588745
478,339.19432759284973
479,339.956330537796
480,340.7203335762024
481,341.4673364162445
482,342.2303395271301
483,343.0023424625397
484,343.7813456058502
485,344.53134846687317
486,345.3033514022827
487,346.0853545665741
488,346.8413574695587
489,347.58036041259766
490,348.3303632736206
491,349.06936621665955
492,349.8043692111969
493,350.533371925354
494,351.2803747653961
495,352.05437779426575
496,352.84838104248047
497,353.64338421821594
498,354.43838715553284
499,355.23639035224915
500,356.0223934650421
501,356.78339648246765
502,357.5513994693756
503,358.31240248680115
504,359.1024055480957
505,359.8884086608887
506,360.7044117450714
507,361.5354149341583
508,362.34041810035706
509,363.1494212150574
510,363.96642446517944
511,364.78242778778076
512,365.58643078804016
513,366.34843397140503
514,367.1144368648529
515,367.8744397163391
516,368.6344428062439
517,369.3764457702637
518,370.1154487133026
519,370.8774516582489
520,371.64745450019836
521,372.43845772743225
522,373.22046065330505
523,374.0044639110565
524,374.7954668998718
525,375.5724699497223
526,376.34747290611267
527,377.11547589302063
528,377.85447883605957
529,378.6064817905426
530,379.35448479652405
531,380.1094877719879
532,380.8624906539917
533,381.624493598938
534,382.3744966983795
535,383.1234996318817
536,383.89050245285034
537,384.6605055332184
538,385.4255084991455
539,386.17751145362854
540,386.92651438713074
541,387.677517414093
542,388.4375202655792
543,389.1835231781006
544,389.9395260810852
545,390.7025291919708
546,391.46953225135803
547,392.22353506088257
548,392.97453808784485
549,393.7315409183502
550,394.48854398727417
551,395.2235469818115
552,395.96154975891113
553,396.7075526714325
554,397.45755553245544
555,398.18955850601196
556,398.93356132507324
557,399.68756437301636
558,400.46056747436523
559,401.22957038879395
560,402.0035734176636
561,402.77657651901245
562,403.5435793399811
563,404.28958225250244
564,405.0295853614807
565,405.7755882740021
566,406.5185911655426
567,407.2495939731598
568,408.0075969696045
569,408.7655999660492
570,409.52260279655457
571,410.26060581207275
572,411.0066087245941
573,411.7636115550995
574,412.5236146450043
575,413.27861762046814
576,414.0006203651428
577,414.7156231403351
578,415.4406259059906
579,416.16862893104553
580,416.88263154029846
581,417.62263464927673
582,418.33663725852966
583,419.0206401348114
584,419.68464255332947
585,420.3416452407837
586,421.0086479187012
587,421.69765043258667
588,422.41265320777893
589,423.13965606689453
590,423.86765909194946
591,424.6046619415283
592,425.34966468811035
593,426.0956676006317
594,426.8246705532074
595,427.55967354774475
596,428.29767632484436
597,429.0216791629791
598,429.740681886673
599,430.4856848716736
600,431.2396879196167
601,432.00969076156616
602,432.7636938095093
603,433.52269673347473
604,434.28769969940186
605,435.0377027988434
606,435.7697055339813
607,436.5117084980011
608,437.2537114620209
609,437.99771428108215
610,438.7327172756195
611,439.48672008514404
612,440.254723072052
613,441.0397262573242
614,441.82272934913635
615,442.589732170105
616,443.37173533439636
617,444.15573835372925
618,444.9297413825989
619,445.6637442111969
620,446.3827471733093
621,447.1067500114441
622,447.8267526626587
623,448.57075572013855
624,449.28875851631165
625,450.03776144981384
626,450.80276441574097
627,451.59076738357544
628,452.3657705783844
629,453.1537735462189
630,453.94677662849426
631,454.73777985572815
632,455.4857828617096
633,456.23178577423096
634,456.9777886867523
635,457.72979164123535
636,458.4687943458557
637,459.20079731941223
638,459.9668002128601
639,460.7338032722473
640,461.502806186676
641,462.2448091506958
642,462.98381209373474
643,463.74181509017944
644,464.48181796073914
645,465.22882080078125
646,465.9478237628937
647,466.6548264026642
648,467.3708293437958
649,468.10383224487305
650,468.8408350944519
651,469.5678379535675
652,470.31784081459045
653,471.0728437900543
654,471.82084679603577
655,472.56284952163696
656,473.31885266304016
657,474.07885551452637
658,474.83885860443115
659,475.5728614330292
660,476.29886412620544
661,477.05686712265015
662,477.8028700351715
663,478.57687306404114
664,479.3358759880066
665,480.1008791923523
666,480.86688208580017
667,481.63988518714905
668,482.3948881626129
669,483.11389088630676
670,483.8588938713074
671,484.5998966693878
672,485.3418996334076
673,486.0779025554657
674,486.82590532302856
675,487.58190846443176
676,488.3489112854004
677,489.093914270401
678,489.83991718292236
679,490.5839202404022
680,491.3059229850769
681,492.0289258956909
682,492.7529284954071
683,493.47693133354187
684,494.20193433761597
685,494.9119369983673
686,495.64193987846375
687,496.38294291496277
688,497.11594557762146
689,497.82494854927063
690,498.48795104026794
691,499.1149535179138
692,499.75895595550537
693,500.41895866394043
694,501.098961353302
695,501.7789640426636
696,502.45896649360657
697,503.1189692020416
698,503.79097175598145
699,504.4489743709564
700,505.10997700691223
701,505.77997970581055
702,506.4369821548462
703,507.12998485565186
704,507.82398772239685
705,508.4769902229309
706,509.1069927215576
707,509.7469952106476
708,510.3899977207184
709,511.0260000228882
710,511.66800260543823
711,512.3140051364899
712,512.9640076160431
713,513.5950102806091
714,514.0430119037628
715,514.8600151538849
716,515.4990177154541
717,516.1330201625824
718,516.7360224723816
719,517.3280248641968
720,517.9120271205902
721,518.4990293979645
722,519.0980317592621
723,519.6970341205597
724,520.3170363903046
725,520.9570391178131
726,521.5880415439606
727,522.2310440540314
728,522.8670465946198
729,523.5090489387512
730,524.1340515613556
731,524.7530539035797
732,525.3650562763214
733,525.964058637619
734,526.552060842514
735,527.1350631713867
736,527.7080655097961
737,528.2750675678253
738,528.8350698947906
739,529.388072013855
740,529.9350740909576
741,530.4750761985779
742,531.0080783367157
743,531.5360803604126
744,532.0560824871063
745,532.5700845718384
746,533.081086397171
747,533.5880885124207
748,534.08909034729
749,534.5880923271179
750,535.084094285965
751,535.5780961513519
752,536.0680980682373
753,536.5571000576019
754,537.0421018600464
755,537.5271039009094
756,538.0081057548523
757,538.4891076087952
758,538.9671094417572
759,539.4451112747192
760,539.9211132526398
761,540.3971149921417
762,540.8721170425415
763,541.3491187095642
764,541.8251206874847
765,542.3041224479675
766,542.7831244468689
767,543.263126373291
