,ECG_peaks
0,0.0
1,0.7910041809082031
2,1.593008279800415
3,2.390012502670288
4,3.1740167140960693
5,3.9640207290649414
6,4.7630250453948975
7,5.5610291957855225
8,6.3590333461761475
9,7.164037704467773
10,7.976042032241821
11,8.778046131134033
12,9.591050386428833
13,10.407054662704468
14,11.211059093475342
15,12.019063234329224
16,12.823067426681519
17,13.610071659088135
18,14.386075735092163
19,15.175079822540283
20,15.957083940505981
21,16.754088163375854
22,17.543092250823975
23,18.334096431732178
24,19.134100675582886
25,19.93710494041443
26,20.736109018325806
27,21.536113262176514
28,22.334117650985718
29,23.129121780395508
30,23.910125732421875
31,24.69613003730774
32,25.483134031295776
33,26.25613808631897
34,27.036142349243164
35,27.818146467208862
36,28.595150470733643
37,29.381154537200928
38,30.180158853530884
39,30.99016308784485
40,31.79216742515564
41,32.61117172241211
42,33.42617583274841
43,34.23918032646179
44,35.0631844997406
45,35.886188983917236
46,36.70819330215454
47,37.509197473526
48,38.31420159339905
49,39.132205963134766
50,39.938210248947144
51,40.73521447181702
52,41.52621865272522
53,42.33322286605835
54,43.13322710990906
55,43.93023133277893
56,44.73223543167114
57,45.541239738464355
58,46.35224390029907
59,47.1662483215332
60,47.979252576828
61,48.793256759643555
62,49.6052610874176
63,50.42726540565491
64,51.251269817352295
65,52.08527421951294
66,52.920278549194336
67,53.75828289985657
68,54.59528732299805
69,55.41429162025452
70,56.232295989990234
71,57.057300329208374
72,57.87830471992493
73,58.69130897521973
74,59.498313188552856
75,60.316317558288574
76,61.13732171058655
77,61.960326194763184
78,62.78733038902283
79,63.61833477020264
80,64.44233918190002
81,65.27634358406067
82,66.1123480796814
83,66.95935249328613
84,67.80535697937012
85,68.64336133003235
86,69.47636580467224
87,70.29736995697021
88,71.1213743686676
89,71.93937873840332
90,72.75438284873962
91,73.57138729095459
92,74.3643913269043
93,75.1623957157135
94,75.96039986610413
95,76.73940396308899
96,77.51640796661377
97,78.29341220855713
98,79.06941628456116
99,79.84842038154602
100,80.63742446899414
101,81.42742872238159
102,82.21743273735046
103,83.00043678283691
104,83.77244091033936
105,84.54844498634338
106,85.3264491558075
107,86.10545325279236
108,86.88845729827881
109,87.66946148872375
110,88.45846557617188
111,89.2564697265625
112,90.05647397041321
113,90.86947822570801
114,91.69148254394531
115,92.52248692512512
116,93.3574914932251
117,94.18949580192566
118,95.02050018310547
119,95.84850454330444
120,96.66650891304016
121,97.47751307487488
122,98.2755172252655
123,99.08152151107788
124,99.87452578544617
125,100.65652990341187
126,101.43553400039673
127,102.22053813934326
128,102.99954223632812
129,103.78154635429382
130,104.56455039978027
131,105.34855461120605
132,106.13255858421326
133,106.91456270217896
134,107.67956686019897
135,108.44157075881958
136,109.2085747718811
137,109.96257877349854
138,110.71158266067505
139,111.46058678627014
140,112.19359064102173
141,112.93259453773499
142,113.6815984249115
143,114.42760229110718
144,115.18160629272461
145,115.93761014938354
146,116.70461440086365
147,117.46661829948425
148,118.23262238502502
149,118.99962639808655
150,119.75263023376465
151,120.50363421440125
152,121.251638174057
153,121.9936420917511
154,122.72664594650269
155,123.45864987373352
156,124.18365359306335
157,124.90765738487244
158,125.63166117668152
159,126.36066508293152
160,127.09766912460327
161,127.83967280387878
162,128.6086769104004
163,129.3736810684204
164,130.14568495750427
165,130.9086890220642
166,131.65669298171997
167,132.4196970462799
168,133.17870092391968
169,133.93570494651794
170,134.69870901107788
171,135.45571303367615
172,136.21171689033508
173,136.9677209854126
174,137.7297248840332
175,138.48872900009155
176,139.2447328567505
177,139.99973702430725
178,140.75074076652527
179,141.5027449131012
180,142.25774884223938
181,143.01675271987915
182,143.78475689888
183,144.55676102638245
184,145.32276487350464
185,146.08676886558533
186,146.85977292060852
187,147.62677717208862
188,148.39378118515015
189,149.15778517723083
190,149.9147891998291
191,150.66679310798645
192,151.42079710960388
193,152.17380094528198
194,152.92680501937866
195,153.68780899047852
196,154.45081305503845
197,155.20881700515747
198,155.9718210697174
199,156.73882508277893
200,157.50782918930054
201,158.2778332233429
202,159.04183721542358
203,159.79584121704102
204,160.53684496879578
205,161.28684902191162
206,161.87685203552246
207,162.46960520744324
208,163.062358379364
209,163.6551115512848
210,164.247864484787
211,164.76586723327637
212,165.2720239162445
213,165.77818036079407
214,166.28433680534363
215,166.7904932498932
216,167.29664993286133
217,167.8028063774109
218,168.30896282196045
219,168.81511926651
220,169.32127594947815
221,169.8274323940277
222,170.33358883857727
223,170.8397455215454
224,171.34590196609497
225,171.9359049797058
226,172.6429088115692
227,173.24791193008423
228,173.7149143218994
229,174.27691745758057
230,174.8579204082489
231,175.81392550468445
232,176.55392932891846
233,177.29393315315247
234,178.02793717384338
235,178.9319417476654
