,ECG_peaks
0,0.0
1,0.643000602722168
2,1.282001256942749
3,1.9180018901824951
4,2.5490026473999023
5,3.1840031147003174
6,3.8240039348602295
7,4.4670045375823975
8,5.1130051612854
9,5.756005764007568
10,6.403006315231323
11,7.044007062911987
12,7.681007623672485
13,8.315008401870728
14,8.947009086608887
15,9.583009719848633
16,10.222010374069214
17,10.867010831832886
18,11.509011507034302
19,12.156012296676636
20,12.80301284790039
21,13.449013471603394
22,14.087014198303223
23,14.726014852523804
24,15.373015403747559
25,16.017016172409058
26,16.66201686859131
27,17.303017377853394
28,17.947018146514893
29,18.57701873779297
30,19.202019214630127
31,19.82401990890503
32,20.44502067565918
33,21.07102131843567
34,21.69802188873291
35,22.334022521972656
36,22.96802306175232
37,23.604023694992065
38,24.24002432823181
39,24.874025106430054
40,25.5100257396698
41,26.146026372909546
42,26.783026933670044
43,27.426027536392212
44,28.068028211593628
45,28.71302890777588
46,29.361029624938965
47,30.006030321121216
48,30.65203094482422
49,31.295031547546387
50,31.93603205680847
51,32.57803273200989
52,33.2110333442688
53,33.836034059524536
54,34.47803473472595
55,35.12803530693054
56,35.775036096572876
57,36.419036626815796
58,37.05903744697571
59,37.69403791427612
60,38.328038692474365
61,38.95703935623169
62,39.581039905548096
63,40.20004057884216
64,40.810041189193726
65,41.42604184150696
66,42.04604244232178
67,42.671042919158936
68,43.29904365539551
69,43.924044370651245
70,44.55504488945007
71,45.1930456161499
72,45.833046197891235
73,46.46804690361023
74,47.098047494888306
75,47.72804808616638
76,48.351048707962036
77,48.98104929924011
78,49.60104990005493
79,50.23305058479309
80,50.85805130004883
81,51.495051860809326
82,52.14005255699158
83,52.78105330467224
84,53.42405390739441
85,54.059054374694824
86,54.692055225372314
87,55.324055671691895
88,55.95305633544922
89,56.584057092666626
90,57.206557750701904
91,57.8290581703186
92,58.45205879211426
93,59.06705951690674
94,59.66606020927429
95,60.26006078720093
96,60.85006141662598
97,61.434062004089355
98,62.0170624256134
99,62.59506297111511
100,63.17206358909607
101,63.74706435203552
102,64.32106471061707
103,64.89806532859802
