,ECG_peaks
0,0.0
1,0.7169973850250244
2,1.4349946975708008
3,2.162992000579834
4,2.8749895095825195
5,3.588986873626709
6,4.292984247207642
7,4.992981672286987
8,5.696979284286499
9,6.398976564407349
10,7.101974010467529
11,7.795971632003784
12,8.488969087600708
13,9.187966346740723
14,9.886963844299316
15,10.589961290359497
16,11.287958860397339
17,11.991956233978271
18,12.684953689575195
19,13.374951124191284
20,14.06294870376587
21,14.746946096420288
22,15.428943634033203
23,16.109941244125366
24,16.787938594818115
25,17.46493625640869
26,18.14193367958069
27,18.81693124771118
28,19.489928722381592
29,20.160926342010498
30,20.82892394065857
31,21.49092149734497
32,22.15191912651062
33,22.82391667366028
34,23.510914087295532
35,24.20091152191162
36,24.90290904045105
37,25.607906579971313
38,26.317903995513916
39,27.020901203155518
40,27.72589874267578
41,28.425896167755127
42,29.128893613815308
43,29.83389115333557
44,30.53488850593567
45,31.241885900497437
46,31.96488332748413
47,32.69488048553467
48,33.40987801551819
49,34.13587522506714
50,34.85787272453308
51,35.568870067596436
52,36.27886748313904
53,36.985864877700806
54,37.688862323760986
55,38.379859924316406
56,39.071857213974
57,39.75285482406616
58,40.42985224723816
59,41.112849950790405
60,41.802847385406494
61,42.499844789505005
62,43.20584225654602
63,43.916839599609375
64,44.62683701515198
65,45.33883452415466
66,46.05883169174194
67,46.78482913970947
68,47.511826515197754
69,48.244823694229126
70,48.9848210811615
71,49.71681833267212
72,50.43681573867798
73,51.155813217163086
74,51.874810457229614
75,52.595808029174805
76,53.3118052482605
77,54.018802642822266
78,54.74080014228821
79,55.459797382354736
80,56.1887948513031
81,56.91879224777222
82,57.65178942680359
83,58.37778687477112
84,59.09178423881531
85,59.79978156089783
86,60.507779121398926
87,61.215776443481445
88,61.93177390098572
89,62.64777112007141
90,63.37276864051819
91,64.10576581954956
92,64.8427631855011
93,65.57076048851013
94,66.3107578754425
95,67.05175518989563
96,67.79575252532959
97,68.53774976730347
98,69.26974701881409
99,69.99374437332153
100,70.72174167633057
101,71.45173907279968
102,72.18073630332947
103,72.90973377227783
104,73.62173104286194
105,74.33172845840454
106,75.04872584342957
107,75.77172327041626
108,76.50272059440613
109,77.233717918396
110,77.96171522140503
111,78.68971252441406
112,79.42770981788635
113,80.15570735931396
114,80.88070464134216
115,81.60570192337036
116,82.33669924736023
117,83.07069659233093
118,83.79569387435913
119,84.50669145584106
120,85.21468877792358
121,85.92368626594543
122,86.63568353652954
123,87.35268092155457
124,88.06267833709717
125,88.7736759185791
