,ECG_peaks
0,0.0
1,0.8450021743774414
2,1.6380040645599365
3,2.4240059852600098
4,3.220008134841919
5,4.040010213851929
6,4.841012001037598
7,5.676014184951782
8,6.492016077041626
9,7.29701828956604
10,8.08102011680603
11,8.884022235870361
12,9.710024118423462
13,10.540026187896729
14,11.338028192520142
15,12.153030157089233
16,12.993032217025757
17,13.837034463882446
18,14.652036428451538
19,15.471038579940796
20,16.28704047203064
21,17.06504249572754
22,17.828044414520264
23,18.62104630470276
24,19.414048194885254
25,20.248050451278687
26,21.092052459716797
27,21.954054594039917
28,22.779056549072266
29,23.594058752059937
30,24.40506076812744
31,25.233062744140625
32,26.04406476020813
33,26.862066745758057
34,27.700068950653076
35,28.57007098197937
36,29.435073137283325
37,30.292075395584106
38,31.130077362060547
39,31.92807936668396
40,32.70608139038086
41,33.463083267211914
42,34.211085081100464
43,34.95808696746826
44,35.721088886260986
45,36.56109094619751
46,37.41209292411804
47,38.23509502410889
48,38.99109697341919
49,39.7800989151001
50,40.67810106277466
51,41.56710338592529
52,42.46210551261902
53,43.35310769081116
54,44.2291100025177
55,45.07811212539673
56,45.92111420631409
57,46.734116077423096
58,47.54011821746826
59,48.36312007904053
60,49.223122358322144
61,50.10112452507019
62,50.972126722335815
63,51.78212857246399
64,52.54913067817688
65,53.312132596969604
66,54.06913447380066
67,54.80113625526428
68,55.53113794326782
69,56.258139848709106
70,56.94714140892029
71,57.616143226623535
72,58.27314472198486
73,58.92214632034302
74,59.568148136138916
75,60.19714951515198
76,60.81715106964111
77,61.428152561187744
78,62.02615404129028
79,62.6171555519104
80,63.19915699958801
81,63.7741584777832
82,64.34515976905823
83,64.90716123580933
84,65.46916270256042
85,66.02416396141052
86,66.57216548919678
87,67.11616683006287
88,67.65616822242737
89,68.19316935539246
90,68.72417068481445
91,69.25017213821411
92,69.78017330169678
93,70.31917476654053
94,70.88517618179321
95,71.46317768096924
96,72.07617902755737
97,72.75218081474304
98,73.47318243980408
99,74.2211844921112
100,74.94418621063232
101,75.62518787384033
102,76.27618956565857
103,76.91419100761414
104,77.56619262695312
105,78.21919441223145
106,78.86219596862793
107,79.49819755554199
108,80.11619901657104
109,80.721200466156
110,81.31920194625854
111,81.91220355033875
112,82.50520491600037
113,83.11820650100708
114,83.75420808792114
115,84.39620971679688
116,85.02721118927002
117,85.64421272277832
118,86.26121425628662
119,86.86221575737
120,87.45121717453003
121,88.03321862220764
122,88.60622024536133
123,89.17522144317627
124,89.73722290992737
125,90.29822444915771
126,90.879225730896
127,91.50222730636597
128,92.24722909927368
129,92.94823098182678
130,93.68523263931274
131,94.4092345237732
132,95.15123629570007
133,95.85523819923401
134,96.54623985290527
135,97.22924160957336
136,97.91824316978455
137,98.61224508285522
138,99.29824662208557
139,99.98924851417542
140,100.70125007629395
141,101.44125199317932
142,102.18625378608704
143,102.9522557258606
144,103.76925778388977
145,104.63525986671448
146,105.50126218795776
147,106.33826422691345
148,107.17426633834839
149,107.9412682056427
150,108.67026996612549
151,109.38027167320251
152,110.06827354431152
153,110.75627517700195
154,111.45327687263489
155,112.16027855873108
156,112.8592803478241
157,113.53228211402893
158,114.1922836303711
159,114.83328533172607
160,115.48328685760498
161,116.15928864479065
162,116.85129022598267
163,117.53429198265076
164,118.20729374885559
165,118.87029528617859
166,119.52529692649841
167,120.1662986278534
168,120.78730010986328
169,121.39730167388916
170,121.99630308151245
171,122.58630442619324
172,123.17730593681335
173,123.77030754089355
174,124.37630891799927
175,124.99931049346924
176,125.6263120174408
177,126.24831366539001
178,126.87631511688232
179,127.52231669425964
180,128.20131850242615
181,128.89732027053833
182,129.6193220615387
183,130.3953239917755
184,131.16732597351074
185,131.94132781028748
186,132.76232981681824
187,133.57533192634583
188,134.3283336162567
189,135.073335647583
190,135.846337556839
191,136.6173393726349
192,137.3713412284851
193,138.13534307479858
194,138.95834517478943
195,139.7663471698761
196,140.61834931373596
197,141.4943516254425
198,142.3003535270691
199,143.1023554801941
200,143.90135741233826
201,144.71235942840576
202,145.52536153793335
203,146.39636373519897
204,147.31936597824097
205,148.18436813354492
206,149.0253701210022
207,149.8803722858429
208,150.77337455749512
209,151.65337681770325
210,152.5113787651062
211,153.397381067276
212,154.199383020401
213,155.0453851222992
214,155.83938717842102
215,156.60938906669617
216,157.33839082717896
217,158.1283929347992
218,159.0383951663971
219,159.83539700508118
220,160.67639923095703
221,161.6514015197754
222,162.5594038963318
223,163.35240578651428
224,164.21140789985657
225,165.14741015434265
226,165.98041224479675
227,166.78441429138184
228,167.71041655540466
229,168.69141912460327
230,169.6264214515686
231,170.52642369270325
232,171.3734257221222
233,172.21142768859863
234,173.02542972564697
235,173.8374319076538
236,174.65543389320374
237,175.47543597221375
238,176.29243803024292
239,177.0984399318695
240,177.87944197654724
241,178.65044379234314
242,179.41344571113586
243,180.16744756698608
244,180.91944932937622
245,181.66345119476318
246,182.47545337677002
247,183.35745549201965
248,184.26045775413513
249,185.13045978546143
250,185.95546197891235
251,186.7914640903473
252,187.63446617126465
253,188.52746844291687
254,189.36247038841248
255,190.17247247695923
256,191.143474817276
257,192.1794774532318
258,193.02547955513
259,193.85248160362244
260,194.71848368644714
261,195.691486120224
262,196.6764886379242
263,197.62549090385437
264,198.55949330329895
265,199.5254955291748
266,200.43449783325195
267,201.35850024223328
268,202.27850246429443
269,203.176504611969
270,204.1025071144104
271,204.99850916862488
272,205.93251156806946
273,206.801513671875
274,207.70551586151123
275,208.59551811218262
276,209.4125201702118
277,210.20852208137512
278,210.99452424049377
279,211.7685260772705
280,212.52552795410156
281,213.23652958869934
282,213.92053151130676
283,214.58753299713135
284,215.24453473091125
285,215.90353631973267
286,216.56153798103333
287,217.2085394859314
288,217.85054111480713
289,218.4865427017212
290,219.12654423713684
291,219.76754593849182
292,220.40254759788513
293,221.03254914283752
294,221.66555070877075
295,222.3110523223877
296,222.95655393600464
297,223.59955549240112
298,224.2335569858551
299,224.85755848884583
300,225.47256016731262
301,226.08556151390076
302,226.69356322288513
303,227.31456470489502
304,227.94756627082825
305,228.58256793022156
306,229.22056937217712
307,229.85057091712952
308,230.48157262802124
309,231.1215741634369
310,231.77257585525513
311,232.4325773715973
312,233.0895791053772
313,233.7705807685852
314,234.46358251571655
315,235.17958426475525
316,235.9095859527588
317,236.69258785247803
318,237.48258996009827
319,238.24259185791016
320,239.03759384155273
321,239.84259581565857
322,240.65759778022766
323,241.50759983062744
324,242.3376019001007
325,243.19960403442383
326,244.07660627365112
327,244.9336085319519
328,245.80561065673828
329,246.6696126461029
330,247.49561476707458
331,248.38461709022522
332,249.3206193447113
333,250.2416214942932
334,251.17462396621704
335,252.10462617874146
336,253.0316286087036
337,253.90763068199158
338,254.86063313484192
339,255.81963539123535
340,256.67263770103455
341,257.5946397781372
342,258.6176424026489
343,259.49764466285706
344,260.41864681243896
345,261.37864923477173
346,262.24565148353577
347,263.24165391921997
348,264.20465636253357
349,265.1086585521698
350,266.04866099357605
351,266.9686632156372
352,267.8226652145386
353,268.8146677017212
354,269.8376703262329
355,270.7566726207733
356,271.6446747779846
357,272.58867716789246
358,273.56667947769165
359,274.4686818122864
360,275.4206840991974
361,276.4476866722107
362,277.3686890602112
363,278.2816913127899
364,279.2396936416626
365,280.16169595718384
366,281.13169836997986
367,282.07270073890686
368,283.0387029647827
369,283.93170523643494
370,284.78970742225647
371,285.618709564209
372,286.39571142196655
373,287.16271328926086
374,287.9417152404785
375,288.7217171192169
376,289.52271914482117
377,290.32872128486633
378,291.1137230396271
379,291.8987250328064
380,292.6657269001007
381,293.4437289237976
382,294.2187309265137
383,294.9707326889038
384,295.7107346057892
385,296.4667363166809
386,297.25173830986023
387,298.0977404117584
388,298.9147424697876
389,299.701744556427
390,300.4657464027405
391,301.2127482891083
392,301.96574997901917
393,302.7267520427704
394,303.54375410079956
395,304.3887560367584
396,305.1907579898834
397,306.0097601413727
398,306.8337621688843
