,ECG_peaks
0,0.0
1,0.8170053958892822
2,1.6400105953216553
3,2.490016222000122
4,3.325021743774414
5,4.141026973724365
6,4.971032381057739
7,5.812037706375122
8,6.636043071746826
9,7.480048656463623
10,8.35405445098877
11,9.221060037612915
12,10.062065362930298
13,10.899070978164673
14,11.74307632446289
15,12.579081773757935
16,13.403087139129639
17,14.25509262084961
18,15.120098352432251
19,15.969103813171387
20,16.819109439849854
21,17.68111491203308
22,18.5321204662323
23,19.34212565422058
24,20.1621310710907
25,20.965136289596558
26,21.741141319274902
27,22.54414653778076
28,23.32815170288086
29,24.1261568069458
30,24.921162128448486
31,25.713167190551758
32,26.520172357559204
33,27.31017756462097
34,28.104182720184326
35,28.89118790626526
36,29.657192707061768
37,30.43819785118103
38,31.225203037261963
39,31.99620795249939
40,32.761213064193726
41,33.534218072891235
42,34.31622314453125
43,35.1012282371521
44,35.8942334651947
45,36.68923854827881
46,37.50124382972717
47,38.299248933792114
48,39.097254276275635
49,39.902259349823
50,40.71526479721069
51,41.52427005767822
52,42.317275047302246
53,43.113280296325684
54,43.92728567123413
55,44.751291036605835
56,45.56429624557495
57,46.39330172538757
58,47.24230718612671
59,48.067312479019165
60,48.90931797027588
61,49.7693235874176
62,50.62432909011841
63,51.47233462333679
64,52.308340072631836
65,53.16934561729431
66,54.00835108757019
67,54.838356494903564
68,55.65236186981201
69,56.458367109298706
70,57.272372245788574
71,58.1103777885437
72,58.97338342666626
73,59.84838914871216
74,60.70139455795288
75,61.57840037345886
76,62.45340609550476
77,63.31641173362732
78,64.17141723632812
79,65.03942275047302
80,65.8784282207489
81,66.71643376350403
82,67.56043910980225
83,68.39344453811646
84,69.19344973564148
85,70.0004551410675
86,70.81746029853821
87,71.64846587181091
88,72.4894711971283
89,73.31447672843933
90,74.1444821357727
91,74.990487575531
92,75.83449292182922
93,76.67949843406677
94,77.49850392341614
95,78.33350920677185
96,79.14651441574097
97,79.95851969718933
98,80.76852512359619
99,81.56453013420105
100,82.38253545761108
101,83.22054100036621
102,84.04254627227783
103,84.84755158424377
104,85.6565568447113
105,86.46656203269958
106,87.27156734466553
107,88.0705726146698
108,88.87457776069641
109,89.69658303260803
110,90.51158833503723
111,91.34259390830994
112,92.17859935760498
113,93.0226047039032
114,93.87361025810242
115,94.72861576080322
116,95.58462142944336
117,96.42862677574158
118,97.24663209915161
119,98.06463742256165
